id,year,quarter,level,entity_name,count,amount,state_name
13399,2018,2,pincode,751013,68665,75947203.25731838,odisha
13400,2018,2,pincode,751003,67639,88205190.577563,odisha
13401,2018,2,pincode,755019,60661,69559247.1125069,odisha
13402,2018,2,pincode,751010,56374,83027980.00708479,odisha
13403,2018,2,pincode,751006,56337,96893822.48857293,odisha
13404,2018,3,district,khordha,5333443,4389717266.977921,odisha
13405,2018,3,district,baleshwar,3746440,2480538495.3597507,odisha
13406,2018,3,district,cuttack,3025622,2048374280.000453,odisha
13407,2018,3,district,jajapur,1897103,1217205290.9252758,odisha
13408,2018,3,district,ganjam,1634313,1488758261.4624352,odisha
13409,2018,3,district,dhenkanal,1546536,893325822.9390367,odisha
13410,2018,3,district,puri,1434318,948651181.6266804,odisha
13411,2018,3,district,bhadrak,1431437,1105939240.7227635,odisha
13412,2018,3,district,kendujhar,1247010,1007991207.6659348,odisha
13413,2018,3,district,nayagarh,1140437,672431075.2136058,odisha
13414,2018,3,pincode,756001,816844,516289574.79545754,odisha
13415,2018,3,pincode,751012,457211,321251847.8011465,odisha
13416,2018,3,pincode,756003,409444,218844282.3346122,odisha
13417,2018,3,pincode,751013,321104,232120514.25363162,odisha
13418,2018,3,pincode,759015,300325,139907939.5902118,odisha
13419,2018,3,pincode,756045,298872,198489441.76113662,odisha
13420,2018,3,pincode,751002,289296,323641107.6078194,odisha
13421,2018,3,pincode,751003,284934,232739503.820182,odisha
13422,2018,3,pincode,752106,277130,153094929.23630747,odisha
13423,2018,3,pincode,752054,276346,169406378.90583152,odisha
13424,2018,4,district,khordha,4036038,4756776453.593592,odisha
13425,2018,4,district,baleshwar,1996845,1819634443.5278254,odisha
13426,2018,4,district,cuttack,1823683,1900469800.3941858,odisha
13427,2018,4,district,ganjam,1402146,1733900621.6234186,odisha
13428,2018,4,district,jajapur,1228698,1110622397.2154815,odisha
13429,2018,4,district,puri,1076748,919852799.4930115,odisha
13430,2018,4,district,bhadrak,1048520,1040836292.0215917,odisha
13431,2018,4,district,kendujhar,774382,951193274.8831768,odisha
13432,2018,4,district,dhenkanal,736715,606485615.306731,odisha
13433,2018,4,district,jagatsinghapur,729403,588561101.5869067,odisha
13434,2018,4,pincode,756001,363976,325353686.6589139,odisha
13435,2018,4,pincode,751012,307567,294968045.48009217,odisha
13436,2018,4,pincode,751002,274902,443216095.59195787,odisha
13437,2018,4,pincode,751024,266913,296395803.5128428,odisha
13438,2018,4,pincode,751013,238813,234203080.29902935,odisha
13439,2018,4,pincode,751003,201127,239549299.90204412,odisha
13440,2018,4,pincode,751021,192247,205446399.5780855,odisha
13441,2018,4,pincode,751007,189326,241760827.77595705,odisha
13442,2018,4,pincode,755026,187512,172665571.85427043,odisha
13443,2018,4,pincode,751010,166553,214521048.86589426,odisha
13444,2019,1,district,khordha,9928652,10292381463.86045,odisha
13445,2019,1,district,cuttack,2843941,2746382808.134754,odisha
13446,2019,1,district,ganjam,2226839,2660856143.34366,odisha
13447,2019,1,district,baleshwar,2052883,1780121522.7942674,odisha
13448,2019,1,district,jajapur,2005354,1597716033.1140459,odisha
13449,2019,1,district,puri,1300890,1292024780.4366007,odisha
13450,2019,1,district,bhadrak,1224209,1137735927.0304363,odisha
13451,2019,1,district,dhenkanal,1112474,855542150.6448646,odisha
13452,2019,1,district,kendujhar,1099272,1219690306.8233683,odisha
13453,2019,1,district,anugul,1023176,1083105252.400957,odisha
13454,2019,1,pincode,751002,3610149,4146232245.1689343,odisha
13455,2019,1,pincode,751024,542723,446244170.9846033,odisha
13456,2019,1,pincode,755026,480283,275980648.49199915,odisha
13457,2019,1,pincode,751012,476691,394374609.421726,odisha
13458,2019,1,pincode,751021,349615,281854378.4344888,odisha
13459,2019,1,pincode,751013,340859,308393610.32401955,odisha
13460,2019,1,pincode,751003,331221,337714807.2326763,odisha
13461,2019,1,pincode,756001,321762,317544149.1984802,odisha
13462,2019,1,pincode,751007,316525,335923676.0233417,odisha
13463,2019,1,pincode,759121,314962,148442016.21595383,odisha
13464,2019,2,district,khordha,13339889,19006076643.493904,odisha
13465,2019,2,district,cuttack,2289245,3195750424.172798,odisha
13466,2019,2,district,ganjam,1557000,2952122343.412873,odisha
13467,2019,2,district,baleshwar,1260994,1740194783.6891391,odisha
13468,2019,2,district,jajapur,1116157,1615320702.0190089,odisha
13469,2019,2,district,puri,808325,1052200875.2230995,odisha
13470,2019,2,district,bhadrak,793895,1136520159.8199663,odisha
13471,2019,2,district,kendujhar,778337,1270398763.2721443,odisha
13472,2019,2,district,sundargarh,769791,1356881694.2599456,odisha
13473,2019,2,district,anugul,656270,1100526633.6700115,odisha
13474,2019,2,pincode,751002,8318660,12733845249.989027,odisha
13475,2019,2,pincode,753008,507158,805231654.6115496,odisha
13476,2019,2,pincode,751024,469755,448710112.40104365,odisha
13477,2019,2,pincode,751012,332705,376548056.5928992,odisha
13478,2019,2,pincode,751003,284494,343539254.8573532,odisha
13479,2019,2,pincode,751021,281279,287550419.7923515,odisha
13480,2019,2,pincode,751007,257138,342705756.54510844,odisha
13481,2019,2,pincode,751013,255741,305549571.77676094,odisha
13482,2019,2,pincode,751006,240023,375813647.7595848,odisha
13483,2019,2,pincode,751010,223400,290490890.0889675,odisha
13484,2019,3,district,khordha,18364742,25509656902.49331,odisha
13485,2019,3,district,cuttack,3846764,4539350540.746681,odisha
13486,2019,3,district,baleshwar,1845986,2136997579.0817952,odisha
13487,2019,3,district,jajapur,1763488,2029201892.6835146,odisha
13488,2019,3,district,ganjam,1689894,3154919760.2279887,odisha
13489,2019,3,district,puri,1500762,1624951778.3543258,odisha
13490,2019,3,district,kendujhar,1226918,1617148718.999577,odisha
13491,2019,3,district,sundargarh,1085480,1653794140.1211014,odisha
13492,2019,3,district,bhadrak,1061299,1329983572.7403765,odisha
13493,2019,3,district,anugul,916878,1372415071.347659,odisha
13494,2019,3,pincode,751002,9990982,16300297217.157505,odisha
13495,2019,3,pincode,751024,842978,703010324.8061364,odisha
13496,2019,3,pincode,753008,633724,1076946643.5276031,odisha
13497,2019,3,pincode,751012,543435,545233573.3566345,odisha
13498,2019,3,pincode,751003,465827,512578827.7771734,odisha
13499,2019,3,pincode,751021,456514,425363538.80029726,odisha
13500,2019,3,pincode,751013,423286,438589706.40722144,odisha
13501,2019,3,pincode,751007,420593,508749823.36949086,odisha
13502,2019,3,pincode,751006,387142,564669345.3913821,odisha
13503,2019,3,pincode,751019,383409,447479255.89430827,odisha
13504,2019,4,district,khordha,27477393,34227232121.528633,odisha
13505,2019,4,district,cuttack,5783608,6269240606.54993,odisha
13506,2019,4,district,baleshwar,3904913,2998071243.256762,odisha
13507,2019,4,district,jajapur,2717947,2951249575.9169297,odisha
13508,2019,4,district,ganjam,2682447,4526321215.890192,odisha
13509,2019,4,district,puri,2203098,2409106457.318024,odisha
13510,2019,4,district,kendujhar,2031166,2048009647.964933,odisha
13511,2019,4,district,bhadrak,1978353,1972793936.5333765,odisha
13512,2019,4,district,dhenkanal,1550560,1418903993.556759,odisha
13513,2019,4,district,sundargarh,1500297,2290633492.9405365,odisha
13514,2019,4,pincode,751002,13743261,19669451911.7042,odisha
13515,2019,4,pincode,751001,1889650,2570271739.9177117,odisha
13516,2019,4,pincode,751024,1220882,902957490.2755994,odisha
13517,2019,4,pincode,753008,922318,1359192496.972468,odisha
13518,2019,4,pincode,751012,809083,704987829.0860703,odisha
13519,2019,4,pincode,756001,772268,588210134.1742524,odisha
13520,2019,4,pincode,751003,662951,666827330.2884556,odisha
13521,2019,4,pincode,751021,623343,530118765.31864965,odisha
13522,2019,4,pincode,751013,599059,557201407.5341511,odisha
13523,2019,4,pincode,751007,571285,677505727.1771057,odisha
13524,2020,1,district,khordha,23152370,39755139238.6053,odisha
13525,2020,1,district,cuttack,4024520,5842461996.611475,odisha
13526,2020,1,district,ganjam,2622872,5351713624.577465,odisha
13527,2020,1,district,baleshwar,2303973,3252830642.8493247,odisha
13528,2020,1,district,jajapur,2166952,3390103391.1967616,odisha
13529,2020,1,district,puri,1788019,2673428317.4419956,odisha
13530,2020,1,district,sundargarh,1644012,2694884103.7261004,odisha
13531,2020,1,district,bhadrak,1450538,2346314618.120599,odisha
13532,2020,1,district,kendujhar,1413416,2398684449.9746833,odisha
13533,2020,1,district,anugul,1176601,2199325035.2223163,odisha
13534,2020,1,pincode,751001,11782987,25543182753.84958,odisha
13535,2020,1,pincode,751024,1164234,951977551.4048574,odisha
13536,2020,1,pincode,751030,675068,979505822.4656353,odisha
13537,2020,1,pincode,751002,628850,1084416916.6285558,odisha
13538,2020,1,pincode,751012,627364,711832889.2566154,odisha
13539,2020,1,pincode,751021,600123,556030129.5220896,odisha
13540,2020,1,pincode,751003,572488,695325520.0922923,odisha
13541,2020,1,pincode,751019,548402,677916217.6913557,odisha
13542,2020,1,pincode,751006,507328,818577124.0749937,odisha
13543,2020,1,pincode,751013,502103,558690193.1311902,odisha
13544,2020,2,district,khordha,16842715,34814877058.41614,odisha
13545,2020,2,district,cuttack,3964715,6130914551.435392,odisha
13546,2020,2,district,ganjam,2890005,5465974236.170575,odisha
13547,2020,2,district,jajapur,2289121,3594755068.4098186,odisha
13548,2020,2,district,baleshwar,2140956,3546636201.5880756,odisha
13549,2020,2,district,puri,1909766,2861457530.847565,odisha
13550,2020,2,district,sundargarh,1703737,2767383294.9817257,odisha
13551,2020,2,district,kendujhar,1613148,2773560564.5270324,odisha
13552,2020,2,district,bhadrak,1596539,2600823926.1950965,odisha
13553,2020,2,district,anugul,1343647,2479132333.718764,odisha
13554,2020,2,pincode,751001,9411361,23813152297.287315,odisha
13555,2020,2,pincode,751002,564106,981382657.207643,odisha
13556,2020,2,pincode,753001,513643,1051564203.3897978,odisha
13557,2020,2,pincode,751024,512502,620915352.9539602,odisha
13558,2020,2,pincode,751019,427696,618913826.8413333,odisha
13559,2020,2,pincode,751006,366128,618038214.47082,odisha
13560,2020,2,pincode,751012,360469,497240060.1154449,odisha
13561,2020,2,pincode,751003,353094,523862610.73931587,odisha
13562,2020,2,pincode,751021,320761,407195468.9237294,odisha
13563,2020,2,pincode,755019,317452,582814898.5246046,odisha
13564,2020,3,district,khordha,23387123,44638448273.522484,odisha
13565,2020,3,district,cuttack,5060890,8273230957.575866,odisha
13566,2020,3,district,ganjam,3839868,7953863604.839375,odisha
13567,2020,3,district,jajapur,2999596,5158572435.142748,odisha
13568,2020,3,district,baleshwar,2923704,5216210715.3624935,odisha
13569,2020,3,district,puri,2508367,3947100295.1771955,odisha
13570,2020,3,district,sundargarh,2196403,3933817517.015165,odisha
13571,2020,3,district,kendujhar,2057809,3776890615.1413703,odisha
13572,2020,3,district,bhadrak,2028722,3426773014.861333,odisha
13573,2020,3,district,anugul,1744600,3343482976.3347354,odisha
13574,2020,3,pincode,751001,11770940,27337331950.38349,odisha
13575,2020,3,pincode,751024,855646,1039368001.8014698,odisha
13576,2020,3,pincode,751002,803812,1344710985.8671126,odisha
13577,2020,3,pincode,751019,645539,953160910.8009517,odisha
13578,2020,3,pincode,751006,615386,1056729222.8313797,odisha
13579,2020,3,pincode,751012,591585,822697647.1240537,odisha
13580,2020,3,pincode,751003,581642,844072634.3537501,odisha
13581,2020,3,pincode,751010,535731,827552448.2609987,odisha
13582,2020,3,pincode,753001,525564,991897202.1253896,odisha
13583,2020,3,pincode,756001,516271,1039541223.7140524,odisha
13584,2020,4,district,khordha,30354832,54573862957.883156,odisha
13585,2020,4,district,cuttack,7649233,13515958605.271858,odisha
13586,2020,4,district,ganjam,5759948,13253685787.514482,odisha
13587,2020,4,district,jajapur,4383403,8064953082.11138,odisha
13588,2020,4,district,baleshwar,3989220,7694990828.293821,odisha
13589,2020,4,district,puri,3709394,6257350469.108795,odisha
13590,2020,4,district,sundargarh,3330883,6393696705.870721,odisha
13591,2020,4,district,kendujhar,2911896,5952433266.6475725,odisha
13592,2020,4,district,bhadrak,2820751,5186943315.86205,odisha
13593,2020,4,district,anugul,2566879,5376845657.748442,odisha
13594,2020,4,pincode,751001,11637193,26523469788.723434,odisha
13595,2020,4,pincode,751024,1431265,1677533922.9625988,odisha
13596,2020,4,pincode,751002,1211847,2047013228.8965683,odisha
13597,2020,4,pincode,751006,1002167,1742421458.1103368,odisha
13598,2020,4,pincode,751019,991770,1474273760.4565947,odisha
13599,2020,4,pincode,751012,991386,1332489264.1336064,odisha
13600,2020,4,pincode,751003,981138,1415387851.2053578,odisha
13601,2020,4,pincode,751007,901683,1384359626.2384033,odisha
13602,2020,4,pincode,751010,875333,1373489457.998035,odisha
13603,2020,4,pincode,753001,858897,1674771677.687382,odisha
13604,2021,1,district,khordha,45765876,75722041312.73495,odisha
13605,2021,1,district,cuttack,8289932,14866806447.11658,odisha
13606,2021,1,district,ganjam,5849764,13763037682.995216,odisha
13607,2021,1,district,jajapur,4602753,8875206797.09903,odisha
13608,2021,1,district,baleshwar,4262593,8799570176.640512,odisha
13609,2021,1,district,puri,3904605,7057319530.168398,odisha
13610,2021,1,district,sundargarh,3591361,7002917726.513086,odisha
13611,2021,1,district,kendujhar,3023651,6672384144.204559,odisha
13612,2021,1,district,bhadrak,2838067,5913171362.618633,odisha
13613,2021,1,district,anugul,2688530,5923776582.870062,odisha
13614,2021,1,pincode,751001,24151383,44482729136.23656,odisha
13615,2021,1,pincode,751024,1779962,1951920387.2511394,odisha
13616,2021,1,pincode,751002,1335340,2260315338.582297,odisha
13617,2021,1,pincode,751012,1200339,1507235643.4446497,odisha
13618,2021,1,pincode,751003,1150201,1572952295.1966724,odisha
13619,2021,1,pincode,751019,1117292,1608235969.0827932,odisha
13620,2021,1,pincode,751006,1116850,1920286804.4939313,odisha
13621,2021,1,pincode,751007,1030353,1478055647.8061683,odisha
13622,2021,1,pincode,751013,983481,1190981885.92454,odisha
13623,2021,1,pincode,751010,975000,1505800000.197618,odisha
13624,2021,2,district,khordha,51729539,85083429987.67566,odisha
13625,2021,2,district,cuttack,9410135,16755164887.959581,odisha
13626,2021,2,district,ganjam,7627913,16847721822.034683,odisha
13627,2021,2,district,jajapur,5656119,10463482056.827593,odisha
13628,2021,2,district,baleshwar,5228480,10295354117.300941,odisha
13629,2021,2,district,puri,4549183,8010886850.312719,odisha
13630,2021,2,district,sundargarh,4098648,7912972842.987007,odisha
13631,2021,2,district,kendujhar,3840405,8414558964.419752,odisha
13632,2021,2,district,bhadrak,3607884,6934665842.085369,odisha
13633,2021,2,district,anugul,3164512,6629061184.353283,odisha
13634,2021,2,pincode,751001,30961581,53565783087.01067,odisha
13635,2021,2,pincode,751024,1551427,1922291827.6367831,odisha
13636,2021,2,pincode,751002,1434055,2419813217.3065653,odisha
13637,2021,2,pincode,751019,1200549,1789888118.4618356,odisha
13638,2021,2,pincode,751006,1082307,1842500257.5501657,odisha
13639,2021,2,pincode,751012,1060482,1416313751.538683,odisha
13640,2021,2,pincode,751003,1043853,1513831219.1228576,odisha
13641,2021,2,pincode,756001,1019399,1900629203.520496,odisha
13642,2021,2,pincode,753001,1008111,1961762038.0298882,odisha
13643,2021,2,pincode,751010,941099,1475581290.0951967,odisha
13644,2021,3,district,khordha,71647985,108452202806.23245,odisha
13645,2021,3,district,cuttack,13016632,21926611695.60376,odisha
13646,2021,3,district,ganjam,9758386,20245873714.529366,odisha
13647,2021,3,district,jajapur,7272580,11904523018.166103,odisha
13648,2021,3,district,baleshwar,6888676,12434308111.40699,odisha
13649,2021,3,district,puri,6111015,9865814428.877203,odisha
13650,2021,3,district,sundargarh,5579434,10009710570.217995,odisha
13651,2021,3,district,kendujhar,4942596,9669648441.296114,odisha
13652,2021,3,district,bhadrak,4514522,7770426087.071075,odisha
13653,2021,3,district,anugul,4298974,8427870407.924927,odisha
13654,2021,3,pincode,751001,41875475,65849220632.32577,odisha
13655,2021,3,pincode,751024,2281411,2678191883.1463184,odisha
13656,2021,3,pincode,751002,1985995,3198103433.5901017,odisha
13657,2021,3,pincode,753001,1851250,3417325645.668728,odisha
13658,2021,3,pincode,751006,1617739,2644578337.789012,odisha
13659,2021,3,pincode,751012,1611128,1988765866.1675267,odisha
13660,2021,3,pincode,751019,1599033,2247503206.305164,odisha
13661,2021,3,pincode,751003,1517701,2031974644.450932,odisha
13662,2021,3,pincode,756001,1451245,2498394529.2197776,odisha
13663,2021,3,pincode,751010,1422313,2086439926.6549306,odisha
13664,2021,4,district,khordha,94505879,135122128258.68544,odisha
13665,2021,4,district,cuttack,17091193,27928768464.56911,odisha
13666,2021,4,district,ganjam,12765148,25961006849.075542,odisha
13667,2021,4,district,jajapur,9413690,14846315998.402485,odisha
13668,2021,4,district,baleshwar,8971332,16112382301.474274,odisha
13669,2021,4,district,puri,8372818,13192898085.078499,odisha
13670,2021,4,district,sundargarh,7505779,13524168955.7137,odisha
13671,2021,4,district,kendujhar,6478836,12263605984.767776,odisha
13672,2021,4,district,bhadrak,5912920,9896347666.60693,odisha
13673,2021,4,district,anugul,5595409,10832624236.879738,odisha
13674,2021,4,pincode,751001,52532360,79093274940.53793,odisha
13675,2021,4,pincode,751024,3239621,3526316360.902613,odisha
13676,2021,4,pincode,751002,2660886,4096118126.7271004,odisha
13677,2021,4,pincode,751012,2330491,2671233508.301604,odisha
13678,2021,4,pincode,753001,2254305,4018310352.1970367,odisha
13679,2021,4,pincode,751006,2247187,3466427126.0883303,odisha
13680,2021,4,pincode,751003,2186954,2756312961.8665524,odisha
13681,2021,4,pincode,751019,2120122,2862797292.0481796,odisha
13682,2021,4,pincode,751007,1998949,2678374066.260315,odisha
13683,2021,4,pincode,756001,1984307,3319833251.6930285,odisha
13684,2022,1,district,khordha,104052705,152745328927.4852,odisha
13685,2022,1,district,cuttack,18955932,31482914773.528687,odisha
13686,2022,1,district,ganjam,14289760,29674857683.21894,odisha
13687,2022,1,district,jajapur,10760033,17569845983.615986,odisha
13688,2022,1,district,baleshwar,10164531,19169857482.365425,odisha
13689,2022,1,district,puri,9268269,15063520180.06602,odisha
13690,2022,1,district,sundargarh,8621086,15915215285.753382,odisha
13691,2022,1,district,kendujhar,7553005,15056691322.671288,odisha
13692,2022,1,district,bhadrak,7049860,12413725786.608274,odisha
13693,2022,1,district,anugul,6423393,12666904909.368557,odisha
13694,2022,1,pincode,751001,58525215,91210203433.81744,odisha
13695,2022,1,pincode,751024,3489794,3848236098.457849,odisha
13696,2022,1,pincode,751002,2935353,4593468371.232569,odisha
13697,2022,1,pincode,753001,2489610,4383919593.679377,odisha
13698,2022,1,pincode,751006,2448507,3820876580.565175,odisha
13699,2022,1,pincode,751012,2432034,2749718531.046708,odisha
13700,2022,1,pincode,751003,2344409,2938671041.5904655,odisha
13701,2022,1,pincode,751019,2280623,3126268870.6377654,odisha
13702,2022,1,pincode,756001,2140801,3691728325.653761,odisha
13703,2022,1,pincode,751010,2139606,2925865090.8262615,odisha
13704,2022,2,district,khordha,124986765,174299128204.99298,odisha
13705,2022,2,district,cuttack,22544912,36561231371.455444,odisha
13706,2022,2,district,ganjam,17162973,34095586248.50308,odisha
13707,2022,2,district,jajapur,12788486,20441535607.89478,odisha
13708,2022,2,district,baleshwar,12044394,22154827661.360664,odisha
13709,2022,2,district,puri,11076675,17846685658.05171,odisha
13710,2022,2,district,sundargarh,10183902,18077191337.901314,odisha
13711,2022,2,district,kendujhar,8741853,16383523040.274462,odisha
13712,2022,2,district,bhadrak,8276685,14146459101.732891,odisha
13713,2022,2,district,anugul,7523854,13937160595.230968,odisha
13714,2022,2,pincode,751001,69262961,101369063330.80548,odisha
13715,2022,2,pincode,751024,4387654,4680431013.115316,odisha
13716,2022,2,pincode,751002,3462395,5352359376.717368,odisha
13717,2022,2,pincode,753001,3128467,5357561780.61607,odisha
13718,2022,2,pincode,751006,3040789,4647306971.38405,odisha
13719,2022,2,pincode,751012,2978369,3292691396.057083,odisha
13720,2022,2,pincode,751003,2864886,3439627564.61831,odisha
13721,2022,2,pincode,751019,2731945,3688474607.081712,odisha
13722,2022,2,pincode,751007,2631234,3300939917.680371,odisha
13723,2022,2,pincode,751010,2592196,3465363648.0473113,odisha
13724,2022,3,district,khordha,182514532,234713995654.54218,odisha
13725,2022,3,district,cuttack,26643179,39407252993.22239,odisha
13726,2022,3,district,ganjam,18696976,33504012152.53193,odisha
13727,2022,3,district,jajapur,13031811,18746602447.445084,odisha
13728,2022,3,district,sundargarh,12922754,20430235862.00017,odisha
13729,2022,3,district,baleshwar,11721722,19704921264.794838,odisha
13730,2022,3,district,puri,11193823,16592473105.31533,odisha
13731,2022,3,district,kendujhar,8971733,14742503568.623665,odisha
13732,2022,3,district,bhadrak,8725910,13285204298.360704,odisha
13733,2022,3,district,anugul,8115183,13631294531.285406,odisha
13734,2022,3,pincode,751001,123281915,161654599037.78528,odisha
13735,2022,3,pincode,753001,6726753,9762909277.876572,odisha
13736,2022,3,pincode,751002,5474351,7537653681.535424,odisha
13737,2022,3,pincode,751024,4723422,4774773850.331567,odisha
13738,2022,3,pincode,760001,3744624,5930270811.657881,odisha
13739,2022,3,pincode,751006,3117108,4443489531.189735,odisha
13740,2022,3,pincode,751012,3073627,3237021636.374222,odisha
13741,2022,3,pincode,751003,2944776,3339767040.7174683,odisha
13742,2022,3,pincode,769001,2897620,4396841259.616618,odisha
13743,2022,3,pincode,751019,2754086,3535955481.2699947,odisha
13744,2022,4,district,khordha,208260666,268479766618.40594,odisha
13745,2022,4,district,cuttack,30402517,45410411960.17212,odisha
13746,2022,4,district,ganjam,22374745,39538930037.66425,odisha
13747,2022,4,district,jajapur,14867125,21337793694.560028,odisha
13748,2022,4,district,sundargarh,13451927,21877712615.61438,odisha
13749,2022,4,district,baleshwar,13396460,22861471772.138065,odisha
13750,2022,4,district,puri,13182742,19540224955.19215,odisha
13751,2022,4,district,anugul,12295417,19745058048.99432,odisha
13752,2022,4,district,kendujhar,10410170,17491124060.737698,odisha
13753,2022,4,district,sambalpur,10274024,14842758106.879675,odisha
13754,2022,4,pincode,751001,140210762,184650659638.9054,odisha
13755,2022,4,pincode,753001,7941433,11737746257.661743,odisha
13756,2022,4,pincode,751002,6016897,8414324572.762901,odisha
13757,2022,4,pincode,760001,5490906,8353880342.897339,odisha
13758,2022,4,pincode,751024,5228578,5125383368.362436,odisha
13759,2022,4,pincode,752054,3740660,4476640471.69846,odisha
13760,2022,4,pincode,751006,3497250,4863355666.038693,odisha
13761,2022,4,pincode,751012,3336182,3518666497.450136,odisha
13762,2022,4,pincode,751003,3228567,3678598398.400471,odisha
13763,2022,4,pincode,751019,2997591,3905997743.471061,odisha
13764,2023,1,district,khordha,111522734,135017933250.0,odisha
13765,2023,1,district,cuttack,41385050,62482723536.0,odisha
13766,2023,1,district,ganjam,32835788,61573352324.0,odisha
13767,2023,1,district,jajapur,25255634,37473229516.0,odisha
13768,2023,1,district,baleshwar,22230329,39044589915.0,odisha
13769,2023,1,district,puri,21713045,32501736718.0,odisha
13770,2023,1,district,sundargarh,20729692,33143659545.0,odisha
13771,2023,1,district,kendujhar,18026645,31232789553.0,odisha
13772,2023,1,district,bhadrak,16140167,26416399764.0,odisha
13773,2023,1,district,anugul,15740427,27099331321.0,odisha
13774,2023,1,pincode,751024,9053141,8680586174.0,odisha
13775,2023,1,pincode,751002,6464986,9118862895.0,odisha
13776,2023,1,pincode,751006,5776033,7932576983.0,odisha
13777,2023,1,pincode,751012,5529518,5784303341.0,odisha
13778,2023,1,pincode,751003,5510411,6126127618.0,odisha
13779,2023,1,pincode,751019,5164708,6623374214.0,odisha
13780,2023,1,pincode,751010,4912298,6079180862.0,odisha
13781,2023,1,pincode,751007,4800373,5674826103.0,odisha
13782,2023,1,pincode,751021,4615732,4601540896.0,odisha
13783,2023,1,pincode,751029,4534980,4400656793.0,odisha
13784,2023,2,district,khordha,124412287,146803819835.0,odisha
13785,2023,2,district,cuttack,46505217,66807740190.0,odisha
13786,2023,2,district,ganjam,37687158,65580991112.0,odisha
13787,2023,2,district,jajapur,28791729,40171499264.0,odisha
13788,2023,2,district,puri,25372964,36233538120.0,odisha
13789,2023,2,district,baleshwar,25291904,42078597675.0,odisha
13790,2023,2,district,sundargarh,23197177,35645373543.0,odisha
13791,2023,2,district,kendujhar,20222348,32289663832.0,odisha
13792,2023,2,district,bhadrak,18158095,27663111525.0,odisha
13793,2023,2,district,anugul,17821017,28339516034.0,odisha
13794,2023,2,pincode,751024,9800184,9429348600.0,odisha
13795,2023,2,pincode,751002,7402731,10253328802.0,odisha
13796,2023,2,pincode,751006,6585320,8733703451.0,odisha
13797,2023,2,pincode,751012,6134668,6157976600.0,odisha
13798,2023,2,pincode,751003,6103648,6581268017.0,odisha
13799,2023,2,pincode,751019,5907197,7375960517.0,odisha
13800,2023,2,pincode,751010,5589469,6710094900.0,odisha
13801,2023,2,pincode,751007,5360012,6261813208.0,odisha
13802,2023,2,pincode,751021,5179449,5116084347.0,odisha
13803,2023,2,pincode,751013,4978200,4887029190.0,odisha
13804,2023,3,district,khordha,144941533,159592851808.0,odisha
13805,2023,3,district,cuttack,53024563,70065545147.0,odisha
13806,2023,3,district,ganjam,40855320,65970075357.0,odisha
13807,2023,3,district,jajapur,32536236,41352891757.0,odisha
13808,2023,3,district,baleshwar,28232066,43382779335.0,odisha
13809,2023,3,district,puri,28070046,36742200410.0,odisha
13810,2023,3,district,sundargarh,27013359,38003557931.0,odisha
13811,2023,3,district,kendujhar,22939986,34029005050.0,odisha
13812,2023,3,district,anugul,20871920,30774729076.0,odisha
13813,2023,3,district,bhadrak,19729790,27112240601.0,odisha
13814,2023,3,pincode,751024,11534021,10618664353.0,odisha
13815,2023,3,pincode,751002,8616204,10936082797.0,odisha
13816,2023,3,pincode,751006,7617172,9382083470.0,odisha
13817,2023,3,pincode,751003,7142482,7256208290.0,odisha
13818,2023,3,pincode,751012,7113513,6812411593.0,odisha
13819,2023,3,pincode,751019,6849930,8038445008.0,odisha
13820,2023,3,pincode,751010,6631239,7331692439.0,odisha
13821,2023,3,pincode,751007,6196698,6817596607.0,odisha
13822,2023,3,pincode,751021,5996076,5735054337.0,odisha
13823,2023,3,pincode,751013,5823859,5368692602.0,odisha
13824,2023,4,district,khordha,165927018,180631613988.0,odisha
13825,2023,4,district,cuttack,62618931,82349730773.0,odisha
13826,2023,4,district,ganjam,48035983,77749126200.0,odisha
13827,2023,4,district,jajapur,39153853,48907345461.0,odisha
13828,2023,4,district,puri,33388606,43085652765.0,odisha
13829,2023,4,district,baleshwar,33254165,50767577705.0,odisha
13830,2023,4,district,sundargarh,31194923,44374566430.0,odisha
13831,2023,4,district,kendujhar,27386425,40235381596.0,odisha
13832,2023,4,district,anugul,25080945,36677401893.0,odisha
13833,2023,4,district,bhadrak,23724908,31923396167.0,odisha
13834,2023,4,pincode,751024,12694663,11608487658.0,odisha
13835,2023,4,pincode,751002,9742768,12277908366.0,odisha
13836,2023,4,pincode,751006,8788160,10634188878.0,odisha
13837,2023,4,pincode,751003,8154064,8196768900.0,odisha
13838,2023,4,pincode,751012,7780901,7502062906.0,odisha
13839,2023,4,pincode,751019,7725910,8909237067.0,odisha
13840,2023,4,pincode,751010,7498673,8087218746.0,odisha
13841,2023,4,pincode,751007,6988855,7601224307.0,odisha
13842,2023,4,pincode,755026,6875468,6297481858.0,odisha
13843,2023,4,pincode,751029,6721998,6060863250.0,odisha
13844,2024,1,district,khordha,184579893,200339723171.0,odisha
13845,2024,1,district,cuttack,71519537,93282644351.0,odisha
13846,2024,1,district,ganjam,57499836,92784597755.0,odisha
13847,2024,1,district,jajapur,48108638,59805818397.0,odisha
13848,2024,1,district,puri,39355871,51019326060.0,odisha
13849,2024,1,district,baleshwar,39111358,60077711596.0,odisha
13850,2024,1,district,sundargarh,35895728,49533434476.0,odisha
13851,2024,1,district,kendujhar,32149938,46573838578.0,odisha
